OBJECTID,SiteKey,PlotKey,DateModified,Actual.Eco.Site,PlotID,EstablishDate,State,County,Directions,AvgPrecip,AvgPrecipUOM,EcolSite,Soil,ParentMaterial,Slope,Aspect,ESD_SlopeShape,LandscapeType,LandscapeTypeSecondary,MgtUnit,GPSCoordSys,Datum,Zone,Easting,Northing,Elevation,ElevationType,RecentWeatherPast12,RecentWeatherPrevious12,DisturbWildfire,DisturbRodents,DisturbMammals,DisturbWater,DisturbWind,DisturbWaterSoilDep,DisturbWindSoilDep,DisturbUndgroundUtils,DisturbOverhdTransLines,DisturbOther,DisturbOtherDesc,WildlifeUse,MgtHistory,OffsiteInfluences,Comments,ESD_MLRA,ESD_CRA,ESD_Region,ESD_Investigators,ESD_Bedrock,ESD_CommunityDescription,ESD_MajorLandform,ESD_ComponentLandform,HillslopeType,ESD_GeomorphicComp,ESD_RunIn_RunOff,ESD_SlopeComplexity,ESD_Root_density,ESD_Root_Depth,ESD_Root_Notes,ESD_DKDate,ESD_DKObservers,ESD_LitterClass,ESD_BiologicalCrustClass,ESD_PctGrassCover,ESD_ResourceRetentionClass,ESD_bareGapPatchSize,ESD_grassPatchSize,ESD_ResourceRetentionNotes,ESD_Pedoderm_Class,ESD_SurfaceNotes,ESD_SubsurfaceNotes,ESD_Compaction,ESD_Series,ESD_ParticleSizeClass,ESD_Mineralogy,ESD_SoilTempRegime,ESD_DepthClass,ESD_Subgroup,ESD_Greatgroup,ESD_Reaction,ESD_SoilMoistureRegime,ESD_CationExchangeActivityClass,ESD_Epipedon,ESD_Subsurface_features,ESD_Depth_to_root_horizon,ESD_Type_root_horizon,ESD_Horizon_notes,ESD_TrackingID,ESD_StateWithinEcologicalSite,ESD_CommunityWithinState,ESD_ErosionPatternClass,ESD_SoilRedistributionClass,Longitude,Latitude,DateLoadedInDb,GlobalID,PrimaryKey,DBKey,ADMINST,SpeciesState,ProjectName,Purpose,PurposeFlag,Design,DesignFlag
69364,1.80604E+15,1.80726E+15,11/5/2018 17:17,SD,SD-328,7/26/2018 0:00,CO,Montrose,"Montrose Blm
2465 S Townsend Ave, Montrose, CO 81401

Head north on S Townsend Ave toward Woodgate Rd
 Pass by KFC (on the right in 0.3 mi)
0.8 mi

Turn right onto S 12th St
0.5 mi

Turn right onto Sunnyside Rd
0.2 mi

At the traffic circle, take the 3rd exit onto S Hillcrest Dr
1.3 mi

Continue onto 6600 Rd
0.9 mi

Turn right onto Landfill Rd
3.8 mi
38.5608813, -107.8275775",13,in, UNKNOWN,15,Silty alluvium,5,321,LL,Fan Piedmont,,Allotment,Decimal Degrees,NAD 83,,-107.82764,38.56085,6135,2,Drought,Drought,0,0,0,0,0,0,0,0,0,0,,Evidence of grazing; rabbit scat present. Burrow holes present on plot. Evidence of grazing; no evidence of cattle,None,None,OHV trails common throughout plot; one present at the end of T2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billings silty clay loam,,,,,,,,,,,,,,,,,,,,-107.82764,38.56085,9/1/2018,{E8BCB38C-4177-4527-84CA-958ECA5519BE},18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CO,CO,Colorado Uncompahgre FO 2018,,,,
69365,1.8053E+15,1.80827E+15,10/16/2018 10:43,PJ,PJW-133,8/1/2018 0:00,CO,Montrose,"Montrose Blm
2465 S Townsend Ave, Montrose, CO 81401

Head south on US-550 S/S Townsend Ave toward Anderson Rd
 Continue to follow US-550 S
 Pass by Chili's Grill & Bar (on the right in 0.5 mi)
24.5 mi

Turn right onto CO-62 W/State Hwy 62/Sherman St
 Continue to follow CO-62 W/State Hwy 62
23.3 mi

Continue onto CO-145 N
32.5 mi

Turn left onto CO-141 S
12.6 mi

Turn right onto County Rd U29 W
6.0 mi

County Rd U29 W turns right and becomes U29 Rd
2.9 mi

Turn right onto W Fork Dry Creek
2.4 mi
38.1362627, -108.6606630",16,in, UNKNOWN,17,Alluvium derived from sandstone,13,50,CC,Terrace**,Riser,Allotment,Decimal Degrees,NAD 83,,-108.66058,38.1362,6279.52002,2,Drought,Drought,0,0,0,0,0,0,0,0,0,0,,Jack rabbit and deer scat present. No evidence of livestock in plot vicinity,The draw below appears to have been used for cattle in the past; cow patties were present. Plot area appears undisturbed.,OHV roads present above cliff shelf and the gully below was used for livestock but it currently unmaintained.,"Appears that this area has burned relatively recently. Large, dead Juniper debris littler the site, but live trees don’t appear to have many burn scars.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barx-Progresso complex,,,,,,,,,,,,,,,,,,,,-108.66058,38.1362,9/1/2018,{8917278F-A876-49A4-AC6B-7AD07CCF9981},18082713232751312018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CO,CO,Colorado Uncompahgre FO 2018,,,,
69366,1.80604E+15,1.80522E+15,11/2/2018 11:54,SD,SD-323,5/22/2018 0:00,CO,Montrose,"Montrose Blm
2465 S Townsend Ave, Montrose, CO 81401
Head north on S Townsend Ave toward Woodgate Rd
Pass by Burger King (on the left in 1.8 mi)
6.5 mi
Continue onto US-50 W
5.4 mi
Turn left onto CO-348 N
0.8 mi
Continue onto SW 5th St
171 ft
Continue onto CO-348 N
7.0 mi
Turn left onto Cedar Rd
1.4 mi
Turn left to stay on Cedar Rd
0.2 mi
Unnamed Road
Olathe, CO 81425
 Walk ~285 meters to the east to plot
38°36'31.8""N 108°08'38.2""W",10,in,R036XY325CO,X14,Slope alluvium derived from sandstone and shale,8,91,CC,Hills/Mountains*,Shoulder,Allotment,Decimal Degrees,NAD 83,,-108.143957,38.608851,5814,2,Drought,Drought,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barboncito, extremely flaggy-Samala-Rock outcrop c",,,,,,,,,,,,,,,,,,,,-108.143957,38.608851,9/1/2018,{0B65FD55-B6D3-4B5B-954B-F62E1AEE6E97},18052209380212082018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CO,CO,Colorado Uncompahgre FO 2018,,,,
69367,1.80606E+12,1.80529E+15,11/2/2018 10:09,MMS,SS-221,5/29/2018 0:00,CO,Montrose,"Head southwest toward US-50 W
2 s (135 ft)
 
Continue on US-50 E. Take Dave Wood Rd to Timber Ridge Rd in Ouray County
40 min (29.3 mi)
 
Turn right onto Timber Ridge Rd
9 min (2.4 mi)
38.3407500, -107.9786800",16,in,R036XY287CO,858,Cretaceous source colluvium derived from sandstone,6,25,LL,Terrace**,Riser,Allotment,Decimal Degrees,NAD83,,-107.97868,38.34075,7654,2,Drought,Drought,0,0,0,0,0,0,0,0,0,0,,"Deer, elk rabbit and possibly sheep scat. Dried out/old cow scat. Rabbitbrus appears to have been recently browsed",Chaining in 1965. Further lop and scatter and burn in the 70s.,none,Loped and scattered large pieces of JUOS covering area. Man made structure 0.1 mile from the plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wellsbasin, extremely stony-Signalhill, very stony",,,,,,,,,,,,,,,,,,,,-107.97868,38.34075,9/1/2018,{65CDE00C-12B5-4D86-8AA6-9C13F1A48D5C},18052912522061422018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CO,CO,Colorado Uncompahgre FO 2018,,,,
69368,1.8053E+15,1.80531E+15,10/16/2018 10:29,PJ,PJW-131,5/31/2018 0:00,CO,Delta,"Take US-50 W to D Rd in Delta County
23 min (18.9 mi)
 
Head north on S Townsend Ave toward E Oak Grove Rd
 Pass by Burger King (on the left in 1.8 mi)
6.5 mi

Continue onto US-50 W
12.4 mi
 
Take 1900 Rd, F Rd, 2000 Rd and 2050 Rd to CO-92 E
11 min (7.2 mi)
 
Turn right onto D Rd
0.8 mi

Continue onto 1900 Rd
1.9 mi

Turn right onto F Rd
1.0 mi

Turn left onto 2000 Rd
1.0 mi

Turn right onto G Rd
0.5 mi

Turn left onto 2050 Rd
1.0 mi

Turn right onto H Rd
0.3 mi

Turn left onto 2075 Rd
0.7 mi

Turn right onto CO-92 E
22 min (18.7 mi)
 
Take Crawford Rd and Cottonwood Creek Rd to your destination
8 min (4.5 mi)
 
Turn left onto Fobare Rd
0.8 mi

Turn right onto Crawford Rd
2.1 mi

Turn left onto Cottonwood Creek Rd
1.3 mi

Turn left
0.2 mi
15232 3050 Rd",18,in, UNKNOWN,56,"Weathered, calcareous silty shale",38,314,LL,Hills/Mountains*,Shoulder,Allotment,Decimal Degrees,NAD 83,,-107.60166,38.76742,6532.140137,2,Drought,Drought,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midway-Gaynor silty clay loams,,,,,,,,,,,,,,,,,,,,-107.60166,38.76742,9/1/2018,{3F26A196-3DE3-4F31-8E87-F0467F1DAF46},18053110585075952018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,CO,CO,Colorado Uncompahgre FO 2018,,,,
74017,CO,COS05000_2019_SS-241,6/4/2019 14:41,SS,SS-241,5/30/2019 6:00,CO,COS05000,,,,,B31,Sandstone,5,93,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.0388429,38.4995844,,,,,0,0,0,0,1,0,0,0,1,0,,Low level elk and mule deer,,Transmission lines has a transmission road present may be influencing site characteristics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0388323,38.49957832,9/1/2019,{8B0F219A-5154-4137-B7C2-65276260ED68},COS05000_2019_SS-2412019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74035,CO,COS05000_2019_SD-339,7/24/2019 16:06,SS,SD-339,7/23/2019 6:00,CO,COS05000,,,,,B31,Collovium over residuum derived from sandstone,5,90,linear linear,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-108.0840249,38.52829838,1876,,,,0,0,1,0,0,0,0,0,0,1,,Deer scat present,Pinons cut and piled throughout plot,"Road adjacent to plot, causing runoff into plot",Barbed wire fence and other trash present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0840143,38.52829231,9/1/2019,{FC966D93-7D5F-46D8-9514-0DF1442D7552},COS05000_2019_SD-3392019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74036,CO,COS05000_2019_SD-350,6/4/2019 14:41,SD,SD-350,5/29/2019 6:00,CO,COS05000,,,,,36,Aluvium derived from shale,1,230,linear concave,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.957081,38.67150979,1631,,,,0,0,0,0,0,0,0,0,0,1,"Was farmed in the past, can see drainage ditches and furrow marks throughoyt plot.",Prarie dog holes present,"Majority of vegetation is invasive, evidence of farming, trash.","Farm adjacent to plot, private road on 120 degree side of plot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9570704,38.67150369,9/1/2019,{C2322CBF-FDCB-49B3-9735-9F8E534B610D},COS05000_2019_SD-3502019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74045,CO,COS05000_2019_SS-246,6/8/2019 13:45,SS,SS-246,6/6/2019 6:00,CO,COS05000,,,,,78,Cobbly and stoney outwash,8,211,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.2061283,38.82637218,1783,,,,0,0,0,0,1,0,0,0,0,1,,Pronghorn seen area on way to site. Blue collared lizard. Evidence of rabbits. Ant hills frequent. ,"Cheat grass, brome, DEPI, ",Had to move plot East because of road.,Tons of cheat grass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2061177,38.82636607,9/1/2019,{30BE449D-AAF5-4739-B6E5-2C6C69887140},COS05000_2019_SS-2462019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74046,CO,COS05000_2019_SD-338,6/8/2019 13:45,SD,SD-338,6/5/2019 6:00,CO,COS05000,,,,,52,"Stony, outwash alluvium",1,117,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.1131406,38.78928547,1576,,,,0,0,0,1,1,0,0,0,0,0,,"Evidence of deer or antelope, anthills common",Last years drought,None,"Area primarily dead vegetation and gravel. More dead vegetation in comparison to other surrounding plateaus, possibly from last years drought? Dead vegetatio appears to be mainly LAOT.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.11313,38.78927936,9/1/2019,{4A29DE33-F0B5-4F63-A349-9228E0E1612A},COS05000_2019_SD-3382019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74047,CO,COS05000_2019_MMS-079,6/8/2019 14:02,PJ,MMS-079,6/7/2019 6:00,CO,COS05000,,,,,79,Cobbly and stoney outwash ,47,265,linear linear,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-108.2039914,38.85120843,1963,,,,0,0,1,0,0,0,0,0,0,0,,"Evidence of deer or antelope, small rodents and small lizards.",Dominated by BTRE.,"None, plot is relatively far from any main roads.",Plot is located on a slope with one half sloping towards a gully and the other half sloping up towards a hill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2039807,38.85120232,9/1/2019,{3AE14EC2-6DC9-446D-9934-37B883E622EC},COS05000_2019_MMS-0792019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74048,CO,COS05000_2019_SD-341,6/8/2019 14:02,SD,SD-341,6/5/2019 6:00,CO,COS05000,,,,,42,Recent alluvium,5,193,linear linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.1982222,38.80861834,1645,,,,0,0,0,0,0,0,1,0,0,0,,"Cottentail rabbits, pronghorn","DEPI, BRDI",N/A,Very rocky across site. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1982116,38.80861224,9/1/2019,{120CF4EF-25D2-4BB4-AE48-1A6B5ED9F6C1},COS05000_2019_SD-3412019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74060,CO,COS05000_2019_SD-337,11/12/2019 19:13,SD,SD-337,6/8/2019 6:00,CO,COS05000,,,,,80,Glacial outwash and/or old complex landslide deposits,31,261,linear concave,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-108.3141033,38.83815403,1590,,,,0,0,1,1,0,0,0,0,0,0,,"Some signs of pronghorn, deer, rabbits, and visually seen several lizards.  Most signs of ungulate use is in gully. ",Invasive - BRTE widespread through plot. ,None in the area. ,"Small gully intersecting 240 degree transect and 0 degree transect. Quite rocky surface giving it a """"shield"""" from some erosion. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.3140926,38.83814793,9/1/2019,{BDADC822-3130-40EB-ADDF-1E949B610AF1},COS05000_2019_SD-3372019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74061,CO,COS05000_2019_SD-336,6/11/2019 17:44,SD,SD-336,6/10/2019 6:00,CO,COS05000,,,,,23,Cretaceous residuum weathered from shale,9,299,linear convex,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-107.8671959,38.78829947,1626,,,,0,0,0,1,0,0,0,0,0,0,,Deer or elk tracks all throughout the plot and surrounding hills. Possible elk scat. Ant hills. ,"Plot lies in a basin surrounding hills and cliffs, soil is effected by water deposition. One 3-4ft wide gully runs through transect 3 (240 degree).",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8671853,38.78829335,9/1/2019,{3017F006-6791-4995-9756-EDB76CE0BC00},COS05000_2019_SD-3362019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74062,CO,COS05000_2019_SS-242,6/11/2019 14:36,SD,SS-242,6/9/2019 6:00,CO,COS05000,,,,,23,Cretaceous residuum weatgered from of shale,23,262,convex concave,Hill_Mountain,Backslope,COS05000,Decimal Degrees,WGS84,,-107.7384216,38.7695029,1664,,,,0,0,0,1,0,0,0,0,0,0,,"Some game trails but hard to tell what species are using them (looks kike deer tracks), rabbits, few ant hills. Possibly inactive prarie dog burrow. ","BRTE,",Transmission lines and farm somewhat close [quarter mile or so],"Rolling hills with little grass cover, quite a few shrubs and forbs, only listed water as a recent disturbance as quite a few rills / gullies with signs of small amount of recent flowing water. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.738411,38.76949677,9/1/2019,{A0659200-5D34-4EE6-B5D7-F5D9A27D3742},COS05000_2019_SS-2422019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74063,CO,COS05000_2018_SD-329,6/11/2019 17:44,SD,SD-329,6/9/2019 6:00,CO,COS05000,,,,,59,Weathered from bedrock,9,200,linear convex,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.244774,38.80027481,1632,,,,0,1,0,0,0,0,0,0,0,0,,"Prairie dog active in site, small amount if pronghorn scat near site, ant colonies common.",Tamerisk close to sight in small rills but not directly in plot. ,Cell tower off in distance about 330 degrees. Likely not influencing site but good reference point,Lots of blooming princes plume!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.2447634,38.80026872,9/1/2019,{EDD6AC67-D981-4F75-AEC4-4FC242B6016D},COS05000_2018_SD-3292019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2018,,,,
74099,CO,COS05000_2019_OT-112,6/19/2019 14:05,SD,OT-112,6/18/2019 6:00,CO,COS05000,,,,,703,Alluvium derived from shale,9,90,concave concave,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-107.9465913,38.6608356,1653,,,,0,0,0,1,0,0,0,0,0,1,,Few old inactive praire dog burrows on plot. Rabbit scat.  Few ant hills. ,"Tamarisk, chorispora tenellia, diffuse knapweed",Someone took an ATV/UTV near 25m mark on 0 degree line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9465807,38.6608295,9/1/2019,{DCFE9EA7-AD6B-4F73-8B0D-EF06133449F6},COS05000_2019_OT-1122019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74103,CO,COS05000_2019_SD-344,6/20/2019 22:29,SD,SD-344,6/20/2019 6:00,CO,COS05000,,,,,11,"Basalt and/or calcareous, gypsiferous, weathered silty shale",25,43,linear concave,Floodplain_Basin,,COS05000,Decimal Degrees,WGS84,,-107.8672356,38.55095961,1772,,,,0,0,0,0,0,0,0,0,0,1,,"Few ant hills, game trails likely from deer/pronghorn along with quite a bit of hedging on shrubs, some spots dug likely from small rodents but hard to tell exactly what they are from (mostly near or in rills)","Cheat grass, chorispora tenella, prickly lettuce, agoeris parviflora(false agoseris)
",In an area with atv/motor bike/horse/pedestrian trails around it but not in plot. ,One larger rill running through plot with quite a few on slopes around the plot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.8672251,38.55095351,9/1/2019,{E8716907-2A4D-4C68-BAC7-2C35370CB985},COS05000_2019_SD-3442019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74104,CO,COS05000_2019_SS-245,6/20/2019 22:29,MMS,SS-245,6/19/2019 6:00,CO,COS05000,,,,,262,Colluvium over residuum weathered from sandstone and shale,6,355,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-108.0615627,38.39910363,2323,,,,0,0,1,0,0,0,0,0,0,1,," Elk tracks and scat, small lizards, rabbit scat present. ",Plot was chained in late 60s/early 70s. Pinon and juniper logs scattered.,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0615522,38.39909757,9/1/2019,{1E84977A-09BC-4876-8996-97F1B6CFA5A8},COS05000_2019_SS-2452019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74105,CO,COS05000_2019_SD-348,6/20/2019 22:40,SD,SD-348,6/19/2019 6:00,CO,COS05000,,,,,703,Alluvium derived from shale,15,183,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-107.9288139,38.65393076,1658,,,,0,0,0,1,0,0,0,0,0,1,,"Deer tracks, multiple ant hills, rabbit scat, inactive praire dog holes.",Chorispora tenella,Looks like a few atv tracks in plot. ,mix of shrubs and forbs with small amount of grasses. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9288033,38.65392466,9/1/2019,{1CA10F85-BB5B-406C-A4FB-611437D4C303},COS05000_2019_SD-3482019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74109,CO,COS05000_2019_SD-340,6/21/2019 19:13,SD,SD-340,6/21/2019 6:00,CO,COS05000,,,,,14,Silty alluvium,28,304,linear linear,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-107.7844615,38.50510132,1910,,,,0,1,0,0,0,0,1,0,0,0,,"Prairie dog holes on plot. No signs of grazing this year. Last years grass short, probably grazed.","Chorispora tenella
Erci6",100 m south of plot a road is ontop of the hill. This is where the majority of the rills leading into the plot are found.,Some clay pigeons and metal cans at base of hill north of road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.784451,38.50509523,9/1/2019,{03EF7A76-DB70-48AA-8D6E-ADF2AA0AA215},COS05000_2019_SD-3402019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74147,CO,COS05000_2019_PJ-136,6/28/2019 16:06,MMS,PJ-136,6/26/2019 6:00,CO,COS05000,,,,,262,Colluvium over residuum weathered from sandstone and shale,26,4,linear convex,Terrace,Riser,COS05000,Decimal Degrees,WGS84,,-107.9940277,38.34634031,2354,,,,0,0,0,1,0,0,0,0,0,0,,"Some hedging on shrubs and a fair amount of game trails in the area, passed by a fair sized den (possibly bobcat), several different ant colonies.  Multiple lizards","DEPI,",N/A,"Difficult and very dense hike into plot through a gully, lots of shrubs and trees, end of 0 degree line is at the top of the gully. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9940172,38.34633425,9/1/2019,{31D88530-88DD-46E9-B0F7-69DDC5E9589D},COS05000_2019_PJ-1362019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74148,CO,COS05000_2019_MMS-076,6/28/2019 16:06,MMS,MMS-076,6/25/2019 6:00,CO,COS05000,,,,,262,Colluvium over residuum  weathered from sandstone and shale,8,43,linear linear,Flat_Plain,,COS05000,Decimal Degrees,WGS84,,-107.9735806,38.35445156,2269,,,,0,0,1,0,0,0,0,0,0,0,,Grazing on shrubs approaching plot. Minimal herb grazing. Burrow on plot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.9735701,38.3544455,9/1/2019,{3D62E404-3242-4ADE-ADA5-36380E4BD8CE},COS05000_2019_MMS-0762019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74150,CO,COS05000_2019_RI-194,6/30/2019 20:14,PJ,RI-194,6/30/2019 6:00,CO,COS05000,,,,,R3,Colluvium over residuum weatyered from sandstone,22,282,linear concave,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.1233663,38.53678442,1931,,,,,,,,,,,,,,,"Fox or small coyote skull found in plot, likely more in area. Rabbit scat and deer or elk tracks present in plot. ",Depi common in some areas of plot ,None,Plot on slope above gully. Water flow patterns into the gully are common. Road 1/4 mile above plot may be influencing this. Otherwise relatively undisturbed area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.1233557,38.53677834,9/1/2019,{87EB3B66-E16A-4DF8-96B7-6FA85C330BE6},COS05000_2019_RI-1942019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74151,CO,COS05000_2019_SS-237,6/30/2019 20:15,SS,SS-237,6/29/2019 6:00,CO,COS05000,,,,,B31,"Description of Barx- PM = Slope alluvium derived from sandstone, Description of Lazear - PM =  Very Flaggy  Colluvium over residuum weathered from sandstone",31,120,linear concave,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.084394,38.460291,2035,,,,0,0,0,0,1,0,0,0,0,1,,Deer or antelope tracks and scat ,Few invasives. CHTE found occasionally. ,"Tabaguache trail/2 track adjacent to plot on the east side, causing runoff into plot. One major gully runs through the south edge of the plot as result of road. ",Main disturbance in this plot is runoff from the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0843834,38.46028491,9/1/2019,{C20FB830-0EB4-41BD-B218-AE16082960F7},COS05000_2019_SS-2372019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74186,CO,COS05000_2019_PJ-137,7/9/2019 19:58,PJ,PJ-137,7/8/2019 6:00,CO,COS05000,,,,,76,Cobbles and stones rockfall deposits,11,78,linear concave,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.6029003,38.36906949,1831,,,,0,0,1,0,0,1,1,0,0,0,,Elk or deer prints and droppings,"Leal, depi, drcu",,Severe exposed bedrock nne that is elevated above plot causing runoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6028897,38.36906347,9/1/2019,{A124822F-851A-4BD2-84FE-10994F491D00},COS05000_2019_PJ-1372019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74187,CO,COS05000_2019_GR-022,7/9/2019 19:58,PJ,GR-022,7/7/2019 6:00,CO,COS05000,,,,,76,Cobbles and stones rockfall deposits,9,51,convex linear,Terrace,Tread,COS05000,Decimal Degrees,WGS84,,-108.6862775,38.38891388,1771,,,,0,0,1,0,0,0,0,0,0,1,,Droppings and tracks from elk and deer very common throughout plot. Likely an elk wintering spot. Grasses in plot heavily grazed and droppings/scat concentrated in this area. ,"Possible lightning scars on some junipers. Trees mainly had burn marks mid way up tje trunk, none at base. Burns not recemt
Invasives BRTE, LEAL4 and DEPI present in plot.",None,Pinon juniper not grassland.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.6862668,38.38890786,9/1/2019,{F368F3D6-EC42-404A-ABB4-21D6D1A9907A},COS05000_2019_GR-0222019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
74188,CO,COS05000_2019_SD-342,7/9/2019 20:09,SD,SD-342,7/6/2019 6:00,CO,COS05000,,,,,17,Alluvium derived from sandstone ,7,339,concave convex,AlluvialFan,,COS05000,Decimal Degrees,WGS84,,-108.8394048,38.44488681,1551,,,,0,0,1,0,0,0,0,0,0,0,,"Ant hills, last year grazing severe, large tracks look like elk","Invasives leal, brte, depi, bindweed","Road 60 m away, rills appeae to be leading from road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.839394,38.44488079,9/1/2019,{D3992F0F-F5CF-49CA-9098-1C2E1AA4154C},COS05000_2019_SD-3422019-09-01,CO2019RawCleaned.gdb,CO,CO,COS05000_2019,,,,
