OBJECTID,ProjectName,EcologicalSiteId,PlotID,PlotKey,Latitude_NAD83,Longitude_NAD83,DateEstablished,DateVisited,BareSoilCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_SagebrushCover,Hgt_Woody_Avg,Hgt_Herbaceous_Avg,Hgt_NonSagebrushShrub_Avg,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,AH_NoxPerenForbCover,AH_NoxAnnForbCover,AH_NoxPerenGrassCover,AH_NoxAnnGrassCover,AH_NoxAnnForbGrassCover,AH_NoxPerenForbGrassCover,AH_NoxSucculentCover,AH_NoxShrubCover,AH_NoxSubShrubCover,AH_NoxTreeCover,NumSpp_NoxPlant,AH_NonNoxPerenForbCover,AH_NonNoxAnnForbCover,AH_NonNoxPerenGrassCover,AH_NonNoxAnnGrassCover,AH_NonNoxAnnForbGrassCover,AH_NonNoxPerenForbGrassCover,AH_NonNoxSucculentCover,AH_NonNoxShrubCover,AH_NonNoxSubShrubCover,AH_NonNoxTreeCover,Hgt_NonNoxPerenGrass_Avg,Hgt_NoxPerenGrass_Avg,DateLoadedInDb,PrimaryKey,NumSpp_NonNoxPlant,Hgt_PerenGrass_Avg,FH_NoxPerenGrassCover,FH_NoxShrubCover,FH_TotalLitterCover,FH_NoxSubShrubCover,FH_NoxSucculentCover,FH_NoxTreeCover,FH_VagrLichenCover,FH_EmbLitterCover,FH_RockCover,FH_WoodyLitterCover,FH_NonNoxAnnGrassCover,FH_NonNoxTreeCover,FH_CyanobacteriaCover,FH_NonNoxSubShrubCover,FH_WaterCover,FH_HerbLitterCover,FH_NonNoxPerenForbCover,FH_DepSoilCover,FH_NonNoxPerenGrassCover,FH_NoxAnnForbCover,FH_NonNoxAnnForbCover,FH_LichenCover,FH_NonNoxShrubCover,FH_SagebrushCover,FH_NoxPerenForbCover,FH_NoxAnnGrassCover,FH_NonNoxSucculentCover,RH_Rills,RH_WaterFlowPatterns,RH_BareGround,RH_Gullies,RH_WindScouredAreas,RH_LitterMovement,RH_SoilSurfResisErosion,RH_SoilSurfLossDeg,RH_Compaction,RH_FuncSructGroup,RH_DeadDyingPlantParts,RH_LitterAmount,RH_AnnualProd,RH_InvasivePlants,RH_ReprodCapabilityPeren,RH_CommentsSS,RH_CommentsHF,RH_CommentsBI,AH_NonNoxCover,EcolSiteName,County,State,AH_SagebrushCover_Live,Hgt_Sagebrush_Live_Avg,Hgt_Sagebrush_Avg,SagebrushShape_Live_ColumnCount,SagebrushShape_Live_SpreadCount,SagebrushShape_All_ColumnCount,SagebrushShape_All_SpreadCount,SagebrushShape_Live_Predominant,SagebrushShape_All_Predominant,AH_PerenGrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,Hgt_PerenForbGrass_Avg,Hgt_PerenForb_Avg,AH_ShrubCover,AH_NonSagebrushShrubCover,Spp_PreferredForb,AH_PreferredForbCover,NumSpp_PreferredForb,AH_AnnGrassCover,AH_GrassCover,AH_ForbCover,AH_TallPerenGrassCover,AH_ShortPerenGrassCover,Spp_TallPerenGrass,Spp_ShortPerenGrass,Hgt_TallPerenGrass_Avg,Hgt_ShortPerenGrass_Avg,Hgt_Grass_Avg,Hgt_Forb_Avg,Spp_Sagebrush,AH_NoxCover,Spp_Nox,FH_MossCover,FH_DuffCover,DBKey,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_BioticIntegrity,GlobalID,RH_HydrologicFunction,RH_SoilSiteStability,created_user,created_date,last_edited_user,last_edited_date,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,SpeciesState
42569,Colorado Uncompahgre FO 2018,R036XY287CO,SS-221,1.81E+15,38.34075,-107.97868,5/29/2018 0:00,5/29/2018 0:00,11.33333333,64,11.06666667,9.32,1.44,3.41333333,25.24,0,232.9,33.89655172,272.5,1.22222222,2,1.125,0,0,0,0,0,0,0,0,0,0,1,10,0,43.33333333,0,0,52.66666667,0,24,0,3.33333333,35.18518519,,9/1/2018,18052912522061422018-09-01,24,35.18518519,0,0,22.66666667,0,0,0,0,0,2,12,0,3.33333333,0,0,0,10.66666667,9.33333333,0,27.33333333,0,0,0,24,0,0,0,0,,,,,,,,,,,,,,,,,,,64,,Montrose,CO,0,,,,,,,,,43.33333333,10,52.66666667,33.89655172,16.5,24,24,HEVI4; OPPO; ERJA; ERRA3; SPCO; PAST10; TEIV; IPAG; PEPU7; SEIN2,8.66666667,10,0,43.33333333,10,42,2,KOMA; ELCA4; AGCR; ACLE9,POSE,35.18518519,,35.18518519,16.5,,0,CIAR4,0,0,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,,,,{84136883-073B-4099-A596-63072B05314E},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,34.66666667,66,77.33333333,,,,,272.5,CO
42570,Colorado Uncompahgre FO 2018, UNKNOWN,PJ-131,1.81E+15,38.76742,-107.60166,5/31/2018 0:00,5/31/2018 0:00,8,56,3.16,4.69333333,9.22666667,21.17333333,38.25333333,0,261.6818182,10,62.4,3.72222222,3.71428571,3.72727273,0,0,0,0,0,0,0,0,0,0,1,4,0.66666667,0,0,0.66666667,4,0,16,0,40.66666667,12.5,,9/1/2018,18053110585075952018-09-01,23,12.5,0,0,26,0,0,0,0,0,10,2.66666667,0,40.66666667,0,0,0,23.33333333,2.66666667,0,0,0,0,0,12.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,56,,Delta,CO,0,,,,,,,,,0,4,4,9.89473684,9.2,16,16,OPPO; SPCO; CANU3; ERCA14; ERRO2; ERJA; BOFE,0,7,0,0,4.66666667,0,0,ACHY; ELEL5,,13,,12.5,9.41176471,ARTRT,0,BRTE,0,0,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,,,,{2B48507F-B662-4CA3-9735-4F2B74642BD1},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,9.33333333,66.66666667,70.66666667,,,,,62.4,CO
44044,COS05000_2019,,SS-241,COS05000_2019_SS-241,38.49957832,-108.0388323,5/30/2019 6:00,5/22/2019 6:00,39.33333333,24,13.30666667,18.12,11.16,13.62666667,56.21333333,8,43.05882353,18.92307692,14.33333333,5.5,5.42857143,5.54545455,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,1.33333333,0.66666667,14,1.33333333,0,8,2.66666667,4,,,9/1/2019,COS05000_2019_SS-2412019-09-01,26,,0,0,16.66666667,0,0,0,0,0,18,3.33333333,0.66666667,4,0.66666667,2,0,13.33333333,0,0,1.33333333,0,8.66666667,0,7.33333333,7.33333333,0,0,0,,,,,,,,,,,,,,,,,,,24,,COS05000,CO,5.33333333,57.2,54,,,,,,,1.33333333,0,1.33333333,1,1,8,2.66666667,CRCR3; OPPOP; EROVC2; CRWA2; CHFR3; CYFE; GIOP,2,7,0.66666667,2,13.33333333,0.66666667,0.66666667,HECO26; PLJA,VUOC,,,,18.92307692,ARTRW8,0,,1.33333333,0,CO2019RawCleaned.gdb,,,,{3A29A03A-3A71-4683-836B-FBE21A0613DE},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,5.33333333,23.33333333,28,,,,,54,CO
44062,COS05000_2019,,SD-339,COS05000_2019_SD-339,38.52829231,-108.0840143,7/23/2019 6:00,5/30/2019 6:00,27.33333333,50.66666667,13.26666667,8.76,2,0,24.02666667,1.33333333,114.6,20.89655172,16.33333333,3,3.28571429,2.81818182,0,0,0,0,0,0,0,0,0,0,0,1.33333333,9.33333333,18.66666667,10.66666667,20,20,0,4.66666667,1.33333333,10,21.5,,9/1/2019,COS05000_2019_SD-3392019-09-01,32,21.5,0,0,10,0,0,0,0,0,12,0,10,10,0,1.33333333,0,10,0.66666667,0,16.66666667,0,8.66666667,0,3.33333333,1.33333333,0,0,0,,,,,,,,,,,,,,,,,,,50.66666667,,COS05000,CO,1.33333333,14,14,,2,,2,S,S,18.66666667,1.33333333,20,21.5,,4.66666667,4.66666667,SPCO; ERCI6; OPFR; MEAL6; TRDU; CYFE; LATA; GIOP; LIPU11; CHRU; CRCR3,4,11,10.66666667,28.66666667,10.66666667,14.66666667,4.66666667,ACHY,BOGR2; VUOC,21.5,,21.66666667,20.07142857,ARTRW8; ARAR8,0,,0,0,CO2019RawCleaned.gdb,,,,{E0842CCD-E205-4C8F-8EA1-C9D21C2979A0},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,4.66666667,28.66666667,30.66666667,,,,,15.33333333,CO
44063,COS05000_2019,,SD-350,COS05000_2019_SD-350,38.67150369,-107.9570704,5/29/2019 6:00,5/29/2019 6:00,52,38,9.28,7.02666667,2.17333333,6.12,24.6,0,22,26.13333333,22,5.22222222,5.16666667,5.33333333,24,11.33333333,0,0,11.33333333,24,0,0,0,0,3,0,2.66666667,0,0,2.66666667,0,0,0,0,0,,,9/1/2019,COS05000_2019_SD-3502019-09-01,12,,0,0,9.33333333,0,0,0,0,0,0.66666667,2,0,0,0,0,0,7.33333333,0,0,0,11.33333333,2.66666667,0,0,0,24,0,0,,,,,,,,,,,,,,,,,,,2.66666667,,COS05000,CO,0,,,,,,,,,0,24,24,36.44444444,36.44444444,0,0,SPCO; ERCI6; CHRU; TRDU; HEBO,0,5,0,0,38,0,0,,,,,,26.13333333,,35.33333333,HAGL; CADR; COAR4,0,0,CO2019RawCleaned.gdb,,,,{65C84AEF-FB96-493A-AF92-C345D815755C},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,10,12,22,,,,,,CO
44072,COS05000_2019,,SS-246,COS05000_2019_SS-246,38.82636607,-108.2061177,6/6/2019 6:00,6/6/2019 6:00,17.33333333,52.66666667,10.62666667,7.18666667,0,0,17.81333333,0,20.625,29,20.625,2.5,2.6,2,0,0,0,0,0,0,0,0,0,0,0,0,19.33333333,18,20.66666667,36,18,0.66666667,0,4.66666667,0,41.5,,9/1/2019,COS05000_2019_SS-2462019-09-01,26,41.5,0,0,10.66666667,0,0,0,0,0,19.33333333,0.66666667,18,0,0,4.66666667,0,10,0,0,13.33333333,0,16.66666667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,52.66666667,,COS05000,CO,0,,,,,,,,,18,0,18,41.5,,0,4.66666667,CRCR3; OPPO; OPPOP; PHCR; SPCO; MASO; MEAL6; CHST; GIOP; ERCI6; TRDU,17.33333333,11,20.66666667,35.33333333,19.33333333,18,0,ACHY; ELEL5; PLJA; HECO26,,41.5,,30.85,25.3,,0,,0,0,CO2019RawCleaned.gdb,,,,{C2E0E50C-08AF-4458-9A2A-03E7AC05E6AB},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,0.66666667,24,24.66666667,,,,,,CO
44073,COS05000_2019,,SD-338,COS05000_2019_SD-338,38.78927936,-108.11313,6/5/2019 6:00,6/5/2019 6:00,46.66666667,2,2.4,7.25333333,14.84,63.49333333,87.98666667,0,,6,,3.38888889,,3.38888889,0,0.66666667,0,0,0.66666667,0,0,0,0,0,1,0,1.33333333,0,0,1.33333333,0,0,0,0,0,,,9/1/2019,COS05000_2019_SD-3382019-09-01,9,,0,0,12.66666667,0,0,0,0,0,38,0,0,0,0,0,0,12.66666667,0,0,0,0.66666667,1.33333333,0.66666667,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.33333333,,COS05000,CO,0,,,,,,,,,0,0,0,,,0,0,ASTE5; SPCO,0,2,0,0,2,0,0,PASM,,,,,6,,0.66666667,HAGL,0,0,CO2019RawCleaned.gdb,,,,{C327F053-2E5B-4C91-9BCA-BFD1A74A0FBB},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,0,14,14,,,,,,CO
44074,COS05000_2019,,MMS-079,COS05000_2019_MMS-079,38.85120232,-108.2039807,6/7/2019 6:00,6/7/2019 6:00,2,62,3.36,3.70666667,0,0,7.06666667,0,24.75,33,,3.77777778,4.75,3,0,0,0,16.66666667,16.66666667,0,0,0,0,0,2,5.33333333,15.33333333,36.66666667,0,15.33333333,40,6,0,0,0,42.57142857,,9/1/2019,COS05000_2019_MMS-0792019-09-01,31,42.57142857,0,0,10.66666667,0,0,0,0,0,24.66666667,1.33333333,0,0,0,0,0,9.33333333,4,0,25.33333333,0,11.33333333,0,0,0,0,16.66666667,4.66666667,,,,,,,,,,,,,,,,,,,54.66666667,,COS05000,CO,0,,,,,,,,,36.66666667,5.33333333,40,41.125,31,0,0,ERCI6; OPPO; ASTE5; SPCO; OPPOP; GIOP; TRDU; CANU3; CHALA; EREL9; CHST; MAPI; ERCA2; ERAB3; ERDI4,20,15,16.66666667,46.66666667,20.66666667,36.66666667,0,PLJA; HECO26; ACHY,,42.57142857,,35.22222222,29.36363636,,16.66666667,BRTE; HAGL,0.66666667,0,CO2019RawCleaned.gdb,,,,{1B90D263-B052-49B9-AACA-9C194F3323DF},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,2.66666667,27.33333333,29.33333333,,,,,,CO
44075,COS05000_2019,,SD-341,COS05000_2019_SD-341,38.80861224,-108.1982116,6/5/2019 6:00,6/5/2019 6:00,24,36,13.18666667,10.76,7.21333333,0,31.16,0,19.2,21.32142857,20.5,2.94444444,3.35714286,1.5,0,0,0,2.66666667,2.66666667,0,0,0,0,0,2,10,3.33333333,20.66666667,0,3.33333333,29.33333333,0,6,0,0,23.78571429,,9/1/2019,COS05000_2019_SD-3412019-09-01,22,23.78571429,0,0,8,0,0,0,0,0,28.66666667,0,0,0,0,0,0,8,9.33333333,0,17.33333333,0,2.66666667,3.33333333,4.66666667,0,0,2,0,,,,,,,,,,,,,,,,,,,35.33333333,,COS05000,CO,0,,,,,,,,,20.66666667,10,29.33333333,22.71428571,20.57142857,6,6,CHST; PHCR; OPPO; CRCR3; GIOP; ERCI6; OPPOP; MASO; PLLA; ERFO3; CRGR3,12,11,2.66666667,21.33333333,12,18.66666667,2,PLJA; ELEL5; ACHY,ARPU9,24.61538462,13,22.875,19.25,,2.66666667,BRTE; HAGL,0,0,CO2019RawCleaned.gdb,,,,{FE4E5E2D-9850-42EC-B1CB-052902F9C550},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,0,22,22,,,,,20.5,CO
44087,COS05000_2019,,SD-337,COS05000_2019_SD-337,38.83814793,-108.3140926,6/8/2019 6:00,6/8/2019 6:00,11.33333333,44,13.64,0.69333333,1.41333333,0,15.74666667,0,18.33333333,21.46666667,18.33333333,3.16666667,3.26666667,2.66666667,0,0,0,4.66666667,4.66666667,0,0,0,0,0,2,0.66666667,8,25.33333333,0,8,26,2.66666667,3.33333333,0.66666667,0,24.0625,,9/1/2019,COS05000_2019_SD-3372019-09-01,30,24.0625,0,0,12.66666667,0,0,0,0,0,32,0,0,0,0,0.66666667,0,12.66666667,0.66666667,0,24.66666667,0,7.33333333,0,3.33333333,0,0,4.66666667,2.66666667,,,,,,,,,,,,,,,,,,,40,,COS05000,CO,0,,,,,,,,,25.33333333,0.66666667,26,23.55555556,19.5,3.33333333,4,PHCR; CANU3; ERCI6; OPPO; SPCO; OPPOP; CHST; GIOP; PLPA2; MEAL6; TRDU; TEAC,11.33333333,12,4.66666667,30,8.66666667,25.33333333,0,PLJA; ACHY; POFE; SPCR; AGSC5,,24.0625,,22.86363636,17.625,,4.66666667,BRTE; HAGL,0,0,CO2019RawCleaned.gdb,,,,{1B0C3AFB-5074-4662-9A85-A1C2085AB6DD},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,1.33333333,26.66666667,28,,,,,18.33333333,CO
44088,COS05000_2019,,SD-336,COS05000_2019_SD-336,38.78829335,-107.8671853,6/10/2019 6:00,6/10/2019 6:00,20.66666667,34.66666667,9.93333333,7.18666667,6.42666667,4.58666667,28.13333333,0,15.21428571,18.38461538,15.21428571,3.88888889,3.71428571,4.5,0,0,0,0.66666667,0.66666667,0,0,0,0,0,2,0,19.33333333,2.66666667,0,19.33333333,2.66666667,0,12.66666667,1.33333333,0,25.33333333,,9/1/2019,COS05000_2019_SD-3362019-09-01,26,25.33333333,0,0,10,0,0,0,0,0,30,0,0,0,0,1.33333333,0,10,0,0,2.66666667,0,17.33333333,4.66666667,12.66666667,0,0,0.66666667,0,,,,,,,,,,,,,,,,,,,34,,COS05000,CO,0,,,,,,,,,2.66666667,0,2.66666667,25.33333333,,12.66666667,14,ERCI6; SPCO; CHST; MEAL6; GIOP; PLPA2; CANU3; CHAT; CHCA4,17.33333333,9,0.66666667,3.33333333,19.33333333,2.66666667,0,PLJA; ELEL5,,25.33333333,,22.22222222,16.35294118,ARSP5,0.66666667,BRTE; HAGL,0,0,CO2019RawCleaned.gdb,,,,{84C8D580-7FA6-419F-8CAC-F4E53A92E089},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,2.66666667,22,24.66666667,,,,,13.72727273,CO
44089,COS05000_2019,,SS-242,COS05000_2019_SS-242,38.76949677,-107.738411,6/9/2019 6:00,6/10/2019 6:00,42,46.66666667,8.05333333,0,0,0,8.05333333,0,18.64705882,37.89285714,18.64705882,1.83333333,1.9375,1,0,0,0,0,0,0,0,0,0,0,1,0,32,3.33333333,0,32,3.33333333,0,16,0,0,20,,9/1/2019,COS05000_2019_SS-2422019-09-01,15,20,0,0,11.33333333,0,0,0,0,0,0,1.33333333,0,0,0,0,0,10,0,0,2.66666667,0,28.66666667,0,14,0,0,0,0,,,,,,,,,,,,,,,,,,,45.33333333,,COS05000,CO,0,,,,,,,,,3.33333333,0,3.33333333,20,,16,16,GIOP; MASO; PHCR,12.66666667,3,0,3.33333333,32,3.33333333,0,ELEL5,,20,,20,38.55555556,,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{AC433ADB-9405-43DF-911A-710052BD8CF4},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,5.33333333,18.66666667,23.33333333,,,,,18.64705882,CO
44090,COS05000_2018,,SD-329,COS05000_2018_SD-329,38.80026872,-108.2447634,6/9/2019 6:00,6/9/2019 6:00,56.66666667,22,13.30666667,26.09333333,13.77333333,13.02666667,66.2,0,9,9.88235294,9,1.16666667,1.66666667,1.06666667,0,2,0,0,2,0,0,0,0,0,1,1.33333333,0.66666667,0,0,0.66666667,1.33333333,0,18,0,0,,,9/1/2019,COS05000_2018_SD-3292019-09-01,8,,0,0,6.66666667,0,0,0,0,0,14.66666667,1.33333333,0,0,0,0,0,5.33333333,1.33333333,0,0,2,0.66666667,0,18,0,0,0,0,,,,,,,,,,,,,,,,,,,20,,COS05000,CO,0,,,,,,,,,0,1.33333333,1.33333333,14.8,14.8,18,18,ERIN4; PHCR,0,2,0,0,4,0,0,,,,,,9.88235294,,2,HAGL,0,0,CO2019RawCleaned.gdb,,,,{C1905D7E-6F78-4ED9-A42E-F3E1A519B069},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,1.33333333,14,15.33333333,,,,,9,CO
44126,COS05000_2019,,OT-112,COS05000_2019_OT-112,38.6608295,-107.9465807,6/18/2019 6:00,6/18/2019 6:00,57.33333333,32.66666667,9.22666667,16.54666667,14.76,15.21333333,55.74666667,0,28.21052632,34.33333333,29.61111111,3.05555556,3.3,2.75,0,0,0,0,0,0,0,3.33333333,0,0,4,0,10,0,0,10,0,0,16.66666667,3.33333333,0,,,9/1/2019,COS05000_2019_OT-1122019-09-01,16,,0,3.33333333,6.66666667,0,0,0,0,0,0,1.33333333,0,0,0,3.33333333,0,5.33333333,0,0,0,0,10,3.33333333,16,0,0,0,0,,,,,,,,,,,,,,,,,,,30,,COS05000,CO,0,3,3,,,,,,,0,0,0,12,12,19.33333333,22.66666667,HEAN3; GIOP; PHCR; CYFE; TRDU; LASE,8.66666667,6,0,0,10,0,0,ELEL5,,,,,34.33333333,,3.33333333,TARA; BRTE; HAGL; ACRE3,0,0,CO2019RawCleaned.gdb,,,,{FC5AB5D2-A49A-4358-B402-06BADE75E316},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,2,12.66666667,14.66666667,,,,,29.70588235,CO
44130,COS05000_2019,,SD-344,COS05000_2019_SD-344,38.55095351,-107.8672251,6/20/2019 6:00,6/20/2019 6:00,39.33333333,39.33333333,15.82666667,14.54666667,4.65333333,0,35.02666667,5.33333333,11.40909091,24.40909091,11.05555556,4.11111111,4.5,3.8,0,0,0,1.33333333,1.33333333,0,0,0,0,0,1,0.66666667,9.33333333,2,6,15.33333333,2.66666667,0,25.33333333,0,0,32.33333333,,9/1/2019,COS05000_2019_SD-3442019-09-01,34,32.33333333,0,0,4.66666667,0,0,0,0,0,0.66666667,1.33333333,4.66666667,0,0,0,0,3.33333333,0.66666667,0,1.33333333,0,9.33333333,16,22,3.33333333,0,1.33333333,0,,,,,,,,,,,,,,,,,,,39.33333333,,COS05000,CO,0.66666667,,13,1,,1,,C,C,2,0.66666667,2.66666667,31.6,30.5,25.33333333,20,ERIN4; LASE; HEAN3; CANU3; PHCR; CYFE; TRDU; COCA5; AGPA14; OPPO; PHLO2,9.33333333,11,6.66666667,8,10,2,0,ACHY; ELEL5; PLJA,,32.33333333,,25.625,23.71428571,ARSP5,1.33333333,BRTE,0,0,CO2019RawCleaned.gdb,,,,{55DDF7E1-8522-416F-89AD-709A62CC1E6A},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,1.33333333,16,17.33333333,,,,,11.40909091,CO
44131,COS05000_2019,,SS-245,COS05000_2019_SS-245,38.39909757,-108.0615522,6/19/2019 6:00,6/19/2019 6:00,21.33333333,42,11.14666667,0.85333333,0,2.78666667,14.78666667,4,38.3,26.48275862,,2.61111111,2.61111111,,0,0,0,0,0,0,0,0,0,0,0,4,14,21.33333333,0,14,24,2,4,0,4,28.54166667,,9/1/2019,COS05000_2019_SS-2452019-09-01,35,28.54166667,0,0,19.33333333,0,0,0,0,0,16,5.33333333,0,4,0,0,0,14,3.33333333,0,18,0,11.33333333,0,3.33333333,3.33333333,0,0,2,,,,,,,,,,,,,,,,,,,42,,COS05000,CO,2,24.66666667,20.75,,1,,1,S,S,21.33333333,4,24,27.68,7,4,0,ALAC4; SPCO; PHLO2; OPFR; LOGR; HEVI4; ERRA3; COPA3; TRGY; CRAC2; CANU3; CHAL7; TEAC; PEPU7; PODO4,12.66666667,15,0,21.33333333,18,21.33333333,0,AGCR; BRIN2; PSJU3; POFE,POSE,28.60869565,27,28.54166667,16.6,ARNO4; ARFR4; ARTRV,0,,0.66666667,0.66666667,CO2019RawCleaned.gdb,,,,{4BF60763-2F1B-4156-9625-F37B47A50C46},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,9.33333333,30,36.66666667,,,,,20.75,CO
44132,COS05000_2019,,SD-348,COS05000_2019_SD-348,38.65392466,-107.9288033,6/19/2019 6:00,6/19/2019 6:00,76,21.33333333,11.54666667,12.32,15.77333333,30.73333333,70.37333333,0,8.33333333,19.30769231,8.33333333,3.16666667,3.83333333,2.83333333,0,2,0,0,2,0,0,0,0,0,1,0,10.66666667,0,0,10.66666667,0,0,10,0,0,,,9/1/2019,COS05000_2019_SD-3482019-09-01,15,,0,0,2.66666667,0,0,0,0,0,0,1.33333333,0,0,0,0,0,1.33333333,0,0,0,2,10.66666667,0,8.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,19.33333333,,COS05000,CO,0,,,,,,,,,0,0,0,,,10,10,GIOP; PHCR; LASE; CYFE; TRDU,10,5,0,0,12.66666667,0,0,ELEL5,,,,,19.30769231,,2,HAGL,0,0,CO2019RawCleaned.gdb,,,,{3F1E633E-89CB-479C-A425-47F1A4A48513},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,1.33333333,2,3.33333333,,,,,8.33333333,CO
44136,COS05000_2019,,SD-340,COS05000_2019_SD-340,38.50509523,-107.784451,6/21/2019 6:00,6/21/2019 6:00,46.66666667,45.33333333,11.44,15.36,11.45333333,0,38.25333333,0.66666667,15.16666667,13.23809524,12.17391304,3.44444444,3.64285714,2.75,0,0,0,0,0,0,0,0,0,0,1,1.33333333,6.66666667,2.66666667,9.33333333,14.66666667,4,0,30.66666667,0.66666667,0,15,,9/1/2019,COS05000_2019_SD-3402019-09-01,28,15,0,0,6,0,0,0,0,0,2,1.33333333,8,0,0,0.66666667,0,4.66666667,0.66666667,0,2,0,4.66666667,0,29.33333333,0.66666667,0,0,0,,,,,,,,,,,,,,,,,,,45.33333333,,COS05000,CO,0,,84,,,,,,,2.66666667,1.33333333,4,14.16666667,10,30.66666667,30.66666667,GIOP; OPPOP; HEAN3; CYFE; ERCI6; LASE; ALTE; TRDU; PEWA,1.33333333,9,9.33333333,12,8,2.66666667,0,ELEL5; ACHY,,15,,15.85714286,8,ARSP5; ARTRW8,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{77C2F208-0A5D-499B-ABD7-CB6BA79D7F29},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,2,14.66666667,16.66666667,,,,,15.16666667,CO
44174,COS05000_2019,,PJ-136,COS05000_2019_PJ-136,38.34633425,-107.9940172,6/26/2019 6:00,6/26/2019 6:00,3.33333333,59.33333333,3.42666667,1.65333333,1.68,3.14666667,9.90666667,0,621.1666667,16.125,81,2.61111111,2.61111111,,0,0,0,0,0,0,0,0,0,0,1,1.33333333,2.66666667,2,0,2.66666667,3.33333333,1.33333333,20,0,41.33333333,19.25,,9/1/2019,COS05000_2019_PJ-1362019-09-01,37,19.25,0,0,24,0,0,0,0,0,13.33333333,4,0,41.33333333,0,0,0,20,1.33333333,0,0,0,0.66666667,0,14.66666667,0,0,0,1.33333333,,,,,,,,,,,,,,,,,,,59.33333333,,COS05000,CO,0,,,,,,,,,2,1.33333333,3.33333333,15.36363636,13.14285714,20,20,TETO; PEPU7; PODO4; LASE; CHALA; OPPOP; LOGR; CANU3; PEWA; AGAU2; AGHE2; STAR10; PLLA; ARLU; PAMU11; COPA3; HEVI4; PECO5; PECR5,2,19,0,2,3.33333333,2,0,POFE; ELEL5; PLJA; POPRP2; SPCR,,19.25,,19.25,15.08333333,,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{7EBABB5A-2DD3-4344-8418-6B00816AB3C5},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,13.33333333,78.66666667,79.33333333,,,,,81,CO
44175,COS05000_2019,,MMS-076,COS05000_2019_MMS-076,38.3544455,-107.9735701,6/25/2019 6:00,6/25/2019 6:00,6.66666667,45.33333333,4.4,3.64,0,0,8.04,0,252.3636364,19.41176471,45,3.94444444,5.4,2.125,0,0,0,0,0,0,0,0,0,0,1,7.33333333,0,1.33333333,0,0,8.66666667,1.33333333,0,0,38,17,,9/1/2019,COS05000_2019_MMS-0762019-09-01,39,17,0,0,38,0,0,0,0,0,9.33333333,18,0,38,0.66666667,0,0,20,5.33333333,0,0.66666667,0,0,0,0,0,0,0,1.33333333,,,,,,,,,,,,,,,,,,,45.33333333,,COS05000,CO,0,,,,,,,,,1.33333333,7.33333333,8.66666667,20,20.75,0,0,PEPU7; OPFR; CHAL7; CHST; TEAC; TRRE3; PESI; LASE; OPPO; ALAC4; IPLO2; PODO4; THRH; CRAC2; TETO; PEWA; HYFI; CRCR3; ERUM; PECR5; ARLU,3.33333333,21,0,1.33333333,7.33333333,1.33333333,0,ELEL5; POFE; ACHY,,17,,17,19.92857143,ARNO4,0,BRTE,0,0,CO2019RawCleaned.gdb,,,,{1CA1D20A-382A-4277-B05A-30BBD1CE349C},,,DBROWNING,4/6/2020 20:10,DBROWNING,12/3/2020 18:16,34.66666667,69.33333333,78.66666667,,,,,45,CO
